source,target,rank,date,time
FAoXZsVXg1Q,UgNSU9l4hLQ,2,02/08/2023,12:22:02
FAoXZsVXg1Q,2f6I2DPX8OA,3,02/08/2023,12:22:02
FAoXZsVXg1Q,#NAME?,4,02/08/2023,12:22:02
FAoXZsVXg1Q,cEisEuRkQqk,5,02/08/2023,12:22:02
cEisEuRkQqk,yZJzm8MqVPo,1,02/08/2023,12:24:00
cEisEuRkQqk,boI4uL7O-ns,2,02/08/2023,12:24:00
cEisEuRkQqk,RXnTdnWdZZc,3,02/08/2023,12:24:01
cEisEuRkQqk,ryZLM8KxhDk,4,02/08/2023,12:24:01
cEisEuRkQqk,rbaf8pxVknk,5,02/08/2023,12:24:01
rbaf8pxVknk,d8vi-1qVBeM,1,02/08/2023,12:24:20
rbaf8pxVknk,9hDoFxE45W8,2,02/08/2023,12:24:20
rbaf8pxVknk,#NAME?,3,02/08/2023,12:24:21
rbaf8pxVknk,KFFaOIFHL74,4,02/08/2023,12:24:21
rbaf8pxVknk,NesJSJVfFEM,5,02/08/2023,12:24:21
#NAME?,54_SuxTM7Qw,1,02/08/2023,12:26:00
#NAME?,1kKjXkQzrV4,2,02/08/2023,12:26:00
#NAME?,Il6A_Uruh-g,3,02/08/2023,12:26:01
#NAME?,SA1lcH8zj9I,4,02/08/2023,12:26:01
#NAME?,VL9InIW75vY,5,02/08/2023,12:26:01
Il6A_Uruh-g,t7911kgJJZc,1,02/08/2023,12:28:03
Il6A_Uruh-g,KoikDKdK6G4,2,02/08/2023,12:28:03
Il6A_Uruh-g,N7C1jaOY5co,3,02/08/2023,12:28:03
Il6A_Uruh-g,gCypoM_IOqA,4,02/08/2023,12:28:04
Il6A_Uruh-g,E6Y-9ocB4mg,5,02/08/2023,12:28:04
gCypoM_IOqA,BpfrGM7zz7Y,1,02/08/2023,12:29:58
gCypoM_IOqA,RNvhwi7XGuY,2,02/08/2023,12:29:58
gCypoM_IOqA,3N-kWdz-D_A,3,02/08/2023,12:29:58
gCypoM_IOqA,3-8lcis8ICg,4,02/08/2023,12:29:58
gCypoM_IOqA,Wou_kwVMmzc,5,02/08/2023,12:29:59
3N-kWdz-D_A,pur6pHOzudM,1,02/08/2023,12:31:39
3N-kWdz-D_A,3BU56jaG7nk,2,02/08/2023,12:31:39
3N-kWdz-D_A,kHR0TURyQKY,3,02/08/2023,12:31:39
3N-kWdz-D_A,hXfscIbSjt0,4,02/08/2023,12:31:39
3N-kWdz-D_A,3OrJ8OT-FWg,5,02/08/2023,12:31:40
3BU56jaG7nk,r-PxLzoh6ns,1,02/08/2023,12:33:26
3BU56jaG7nk,S95iNHkEuX4,2,02/08/2023,12:33:26
3BU56jaG7nk,G-jIZKpB-Ms,3,02/08/2023,12:33:27
3BU56jaG7nk,vmKGedWWCWc,4,02/08/2023,12:33:27
3BU56jaG7nk,a7-i2zpT2_Q,5,02/08/2023,12:33:27
G-jIZKpB-Ms,PNVQEIPqpZU,1,02/08/2023,12:35:27
G-jIZKpB-Ms,1pvKpADdOrU,2,02/08/2023,12:35:28
G-jIZKpB-Ms,e9hYJ9qzxSk,3,02/08/2023,12:35:28
G-jIZKpB-Ms,0ihnQ5Riq8Y,4,02/08/2023,12:35:28
G-jIZKpB-Ms,b9dKlOLlfZ0,5,02/08/2023,12:35:29
e9hYJ9qzxSk,j7ttJMY5s8s,1,02/08/2023,12:37:37
e9hYJ9qzxSk,B7yOO4oKMVc,2,02/08/2023,12:37:37
e9hYJ9qzxSk,ggXJ5G8JCt8,3,02/08/2023,12:37:37
e9hYJ9qzxSk,bHZxnwutSYE,4,02/08/2023,12:37:38
e9hYJ9qzxSk,wBnJkT53VQs,5,02/08/2023,12:37:38
ggXJ5G8JCt8,Lb9bjouL8eM,1,02/08/2023,12:39:16
ggXJ5G8JCt8,HGyjL83jJg8,2,02/08/2023,12:39:16
ggXJ5G8JCt8,JnW3W5ZJB28,3,02/08/2023,12:39:17
ggXJ5G8JCt8,vdaVuq1lXEE,4,02/08/2023,12:39:17
ggXJ5G8JCt8,bByAok5_P0Q,5,02/08/2023,12:39:17
vdaVuq1lXEE,KaGN0CMySII,1,02/08/2023,12:41:27
vdaVuq1lXEE,VChKPW3rh98,2,02/08/2023,12:41:28
vdaVuq1lXEE,KrxAeHs-Z-c,3,02/08/2023,12:41:28
vdaVuq1lXEE,G6ERaPYaw1o,4,02/08/2023,12:41:28
vdaVuq1lXEE,CE3Pwxx96_U,5,02/08/2023,12:41:28
CE3Pwxx96_U,wxawxqtvzdw,1,02/08/2023,12:43:08
CE3Pwxx96_U,olVQ7ZAusv0,2,02/08/2023,12:43:08
CE3Pwxx96_U,301MMw8qVkk,3,02/08/2023,12:43:08
CE3Pwxx96_U,pfWBE0yBoh0,4,02/08/2023,12:43:09
CE3Pwxx96_U,01xqHwz92jQ,5,02/08/2023,12:43:09
01xqHwz92jQ,gzeatSb35lM,1,02/08/2023,12:44:06
01xqHwz92jQ,A6-7xTZMX7M,2,02/08/2023,12:44:06
01xqHwz92jQ,useBeKA6Bx4,3,02/08/2023,12:44:07
01xqHwz92jQ,HeLROoOZpD4,4,02/08/2023,12:44:07
01xqHwz92jQ,rTiXwy_g2B8,5,02/08/2023,12:44:07
rTiXwy_g2B8,A1c-mGB3evU,1,02/08/2023,12:44:40
rTiXwy_g2B8,OwqdaqwWe4o,2,02/08/2023,12:44:40
rTiXwy_g2B8,P3jintpwWUQ,3,02/08/2023,12:44:40
rTiXwy_g2B8,25DOvA_1LwY,4,02/08/2023,12:44:41
rTiXwy_g2B8,0pwAwXxLT7c,5,02/08/2023,12:44:41
25DOvA_1LwY,T2xhS0rvy80,1,02/08/2023,12:45:38
25DOvA_1LwY,jvviDHiW-Ew,2,02/08/2023,12:45:39
25DOvA_1LwY,MzNkZP_v7Z8,3,02/08/2023,12:45:39
25DOvA_1LwY,keEWaW9UuYU,4,02/08/2023,12:45:39
25DOvA_1LwY,6PRTLIHs_fc,5,02/08/2023,12:45:39
6PRTLIHs_fc,AhMeDxp5eEY,1,02/08/2023,12:46:02
6PRTLIHs_fc,F8h64hXf0jQ,2,02/08/2023,12:46:02
6PRTLIHs_fc,aKXCXf9e6ho,3,02/08/2023,12:46:02
6PRTLIHs_fc,eXHoGreJlOU,4,02/08/2023,12:46:02
6PRTLIHs_fc,vz1Zyfzmjig,5,02/08/2023,12:46:03
F8h64hXf0jQ,YU1A4g9jNjM,1,02/08/2023,12:46:23
F8h64hXf0jQ,i9sCWAOPER4,2,02/08/2023,12:46:23
F8h64hXf0jQ,2Vbwbp6komw,3,02/08/2023,12:46:23
F8h64hXf0jQ,ac_EvhWXL2k,4,02/08/2023,12:46:24
F8h64hXf0jQ,mQMWLQzSFuo,5,02/08/2023,12:46:24
ac_EvhWXL2k,Ro0fD89hI7k,1,02/08/2023,12:46:52
ac_EvhWXL2k,4cJtuTiQ2_E,2,02/08/2023,12:46:52
ac_EvhWXL2k,aKXCXf9e6ho,3,02/08/2023,12:46:52
ac_EvhWXL2k,30WbaJVg01g,4,02/08/2023,12:46:52
ac_EvhWXL2k,Yn6dvziSxjk,5,02/08/2023,12:46:53
30WbaJVg01g,vEHjI4MKOLk,1,02/08/2023,12:48:40
30WbaJVg01g,tFOSLh3zgvc,2,02/08/2023,12:48:40
30WbaJVg01g,Lb9bjouL8eM,3,02/08/2023,12:48:40
30WbaJVg01g,qnJYoZC86WU,4,02/08/2023,12:48:40
30WbaJVg01g,_fy2zQd3Mpw,5,02/08/2023,12:48:41
Lb9bjouL8eM,IgR-olankiM,1,02/08/2023,12:49:28
Lb9bjouL8eM,LdCo8ZIyzFQ,2,02/08/2023,12:49:28
Lb9bjouL8eM,nncJtBgUqMA,3,02/08/2023,12:49:29
Lb9bjouL8eM,3nizeHol2RY,4,02/08/2023,12:49:29
Lb9bjouL8eM,VJ55AHX2tMc,5,02/08/2023,12:49:29
IgR-olankiM,GmnFGap0kSA,1,02/08/2023,12:51:17
IgR-olankiM,WuzTkF9-NLI,2,02/08/2023,12:51:17
IgR-olankiM,_3qPOXUpxE0,3,02/08/2023,12:51:17
IgR-olankiM,tFOSLh3zgvc,4,02/08/2023,12:51:17
IgR-olankiM,UowXXE3x7Ks,5,02/08/2023,12:51:17
_3qPOXUpxE0,hDIJ_wq4tm4,1,02/08/2023,12:53:50
_3qPOXUpxE0,CvWBwd1Wqdk,2,02/08/2023,12:53:50
_3qPOXUpxE0,NtnPkG_JKtw,3,02/08/2023,12:53:51
_3qPOXUpxE0,Jr4mBRq5bVI,4,02/08/2023,12:53:51
_3qPOXUpxE0,gCqtVUqtmE4,5,02/08/2023,12:53:51
Jr4mBRq5bVI,6kPOUjOPG3M,1,02/08/2023,12:55:52
Jr4mBRq5bVI,kfXepRYXtfs,2,02/08/2023,12:55:52
Jr4mBRq5bVI,lgpWCUSWYtA,3,02/08/2023,12:55:52
Jr4mBRq5bVI,xaXCh0mu84E,4,02/08/2023,12:55:52
Jr4mBRq5bVI,zUJTuwHT6D4,5,02/08/2023,12:55:53
lgpWCUSWYtA,O7hbP47dx6s,1,02/08/2023,12:57:30
lgpWCUSWYtA,EgFyCm51DYo,2,02/08/2023,12:57:31
lgpWCUSWYtA,BjQZw_6tD5E,3,02/08/2023,12:57:31
lgpWCUSWYtA,21ShnDZsGuo,4,02/08/2023,12:57:31
lgpWCUSWYtA,uvNZHnSIZKY,5,02/08/2023,12:57:31
BjQZw_6tD5E,kUkKhRtk8VU,1,02/08/2023,12:59:50
BjQZw_6tD5E,AbORu8ChaIc,2,02/08/2023,12:59:50
BjQZw_6tD5E,fy6hkpo1njg,3,02/08/2023,12:59:50
BjQZw_6tD5E,8D5v2RcCPxo,4,02/08/2023,12:59:50
BjQZw_6tD5E,mbe7x8GP2Ds,5,02/08/2023,12:59:50
landing_page,vg84gp_1nBo,1,03/08/2023,12:40:30
landing_page,YD-lpElXK78,2,03/08/2023,12:40:33
landing_page,-5dAqVdy68s,3,03/08/2023,12:40:33
landing_page,fXVWqKQuv_U,4,03/08/2023,12:40:34
landing_page,EP8oKMZJTgw,5,03/08/2023,12:40:34
landing_page,cz5e1Olcdns,6,03/08/2023,12:40:34
landing_page,PylIIkzjVAI,7,03/08/2023,12:40:34
landing_page,W3osNi2DfYw,8,03/08/2023,12:40:34
landing_page,0YRgtrBlus0,9,03/08/2023,12:40:35
landing_page,EVIAeYhduKw,10,03/08/2023,12:40:35
landing_page,tFZkd1d9NrM,11,03/08/2023,12:40:35
landing_page,EM_zlYRMY2M,12,03/08/2023,12:40:35
landing_page,BFLhbA-dx6E,13,03/08/2023,12:40:35
landing_page,Iw6eusefZLk,14,03/08/2023,12:40:36
landing_page,#NAME?,15,03/08/2023,12:40:36
landing_page,xZ1goPU-Ngo,16,03/08/2023,12:40:36
landing_page,neaJmCsxKNM,17,03/08/2023,12:40:36
landing_page,VccHSRzJY4U,18,03/08/2023,12:40:36
landing_page,h0-i4wBPJJ8,19,03/08/2023,12:40:37
landing_page,lWjFtvYmTdg,20,03/08/2023,12:40:37
#NAME?,83Ix7Z4q5Mc,1,03/08/2023,12:44:08
#NAME?,LCglJCcEnVU,2,03/08/2023,12:44:08
#NAME?,r7ocQ_mwmE4,3,03/08/2023,12:44:09
#NAME?,oIOZ7FBBtDM,4,03/08/2023,12:44:09
#NAME?,21r_CPkPpsM,5,03/08/2023,12:44:09
83Ix7Z4q5Mc,hvd2pg9rmok,1,03/08/2023,12:44:28
83Ix7Z4q5Mc,ajCW2KVfwzc,2,03/08/2023,12:44:29
83Ix7Z4q5Mc,TrQ8Y5sxjCc,3,03/08/2023,12:44:29
83Ix7Z4q5Mc,FPtJo2-beMQ,4,03/08/2023,12:44:29
83Ix7Z4q5Mc,PTXBnAoB794,5,03/08/2023,12:44:29
TrQ8Y5sxjCc,tkwvdbNL2tE,1,03/08/2023,12:46:34
TrQ8Y5sxjCc,2QEwnN5knf8,2,03/08/2023,12:46:34
TrQ8Y5sxjCc,cosyhkIoU_A,3,03/08/2023,12:46:35
TrQ8Y5sxjCc,faheMEes81E,4,03/08/2023,12:46:35
TrQ8Y5sxjCc,PTXBnAoB794,5,03/08/2023,12:46:35
tkwvdbNL2tE,aZYnCpU5vx8,1,03/08/2023,12:48:50
tkwvdbNL2tE,1rWGNvoOkSI,2,03/08/2023,12:48:50
tkwvdbNL2tE,1gf5BmJZyyI,3,03/08/2023,12:48:50
tkwvdbNL2tE,A-egFO13HIg,4,03/08/2023,12:48:50
tkwvdbNL2tE,yZpLThA3W4k,5,03/08/2023,12:48:51
yZpLThA3W4k,pbK1cpFqqZg,1,03/08/2023,12:51:01
yZpLThA3W4k,UTJrstsdo_A,2,03/08/2023,12:51:01
yZpLThA3W4k,GcJo7OiVcxg,3,03/08/2023,12:51:01
yZpLThA3W4k,JO6YlK83OHw,4,03/08/2023,12:51:01
yZpLThA3W4k,gZOE3zYxJdY,5,03/08/2023,12:51:02
JO6YlK83OHw,hi7p_tsRuEY,1,03/08/2023,12:52:59
JO6YlK83OHw,2lDKPBROxiw,2,03/08/2023,12:52:59
JO6YlK83OHw,6qmuuaL5EGI,3,03/08/2023,12:52:59
JO6YlK83OHw,Ud_lszVAOik,4,03/08/2023,12:52:59
JO6YlK83OHw,YCEUuiSWXNc,5,03/08/2023,12:53:00
Ud_lszVAOik,NIfcfPym_xM,1,03/08/2023,12:55:18
Ud_lszVAOik,WZp3dwK_NB4,2,03/08/2023,12:55:18
Ud_lszVAOik,CzYxElDehZI,3,03/08/2023,12:55:18
Ud_lszVAOik,3sTh--DfYzI,4,03/08/2023,12:55:19
Ud_lszVAOik,C2ntvrsowK4,5,03/08/2023,12:55:19
WZp3dwK_NB4,liIyrBFnD9Q,1,03/08/2023,12:56:34
WZp3dwK_NB4,hi7p_tsRuEY,2,03/08/2023,12:56:34
WZp3dwK_NB4,X7yfnODtdvk,3,03/08/2023,12:56:34
WZp3dwK_NB4,FcHsG2kckOE,4,03/08/2023,12:56:35
WZp3dwK_NB4,hQtiezrk-Js,5,03/08/2023,12:56:35
X7yfnODtdvk,UD81Jd-zw4Y,1,03/08/2023,12:59:11
X7yfnODtdvk,173MCCPucpw,2,03/08/2023,12:59:11
X7yfnODtdvk,77Lz8dpU5P4,3,03/08/2023,12:59:11
X7yfnODtdvk,PHRLzzVyOHI,4,03/08/2023,12:59:12
X7yfnODtdvk,kjMb2vzwYaU,5,03/08/2023,12:59:12
PHRLzzVyOHI,TJvMLcf4Dfk,1,03/08/2023,13:01:09
PHRLzzVyOHI,FLETZZdCKfQ,2,03/08/2023,13:01:10
PHRLzzVyOHI,hB_H1WU69bQ,3,03/08/2023,13:01:10
PHRLzzVyOHI,6i-sfLH7qdU,4,03/08/2023,13:01:10
PHRLzzVyOHI,jERxN45lSYI,5,03/08/2023,13:01:10
FLETZZdCKfQ,tKUeyy4oCLo,1,03/08/2023,13:03:18
FLETZZdCKfQ,iaPkpYG-ZPg,2,03/08/2023,13:03:19
FLETZZdCKfQ,8I5YRsBcdH8,3,03/08/2023,13:03:19
FLETZZdCKfQ,4VGdRR7FJzw,4,03/08/2023,13:03:19
FLETZZdCKfQ,PGfn_0-W8cA,5,03/08/2023,13:03:19
landing_page,Z9jH20fmZ2I,1,01/08/2023,20:44:29
landing_page,5b3H9-0bIEA,2,01/08/2023,20:44:29
landing_page,Y71cAED8Prw,3,01/08/2023,20:44:29
landing_page,0_sMoa-egWc,4,01/08/2023,20:44:29
landing_page,mXzM5pFxCSA,5,01/08/2023,20:44:29
landing_page,xNCnyLeIHG0,6,01/08/2023,20:44:30
landing_page,T496pPYLawc,7,01/08/2023,20:44:30
landing_page,85OmPYFvMOE,8,01/08/2023,20:44:30
landing_page,WRcnqKVBcFw,9,01/08/2023,20:44:30
landing_page,JxisLRDp6Bk,10,01/08/2023,20:44:30
landing_page,vJHhOO9Ze9k,11,01/08/2023,20:44:31
landing_page,84RYl1ogQBo,12,01/08/2023,20:44:31
landing_page,7A2Qn1mc6YI,13,01/08/2023,20:44:31
landing_page,fuHWnVvaMoA,14,01/08/2023,20:44:31
landing_page,fSu_FUV1oIw,15,01/08/2023,20:44:31
landing_page,copi9vJAIG0,16,01/08/2023,20:44:32
landing_page,onHo12Iy-IY,17,01/08/2023,20:44:32
landing_page,XXckHMHIA-Q,18,01/08/2023,20:44:32
landing_page,PPlDja146UQ,19,01/08/2023,20:44:32
landing_page,_SWXhAJRuYk,20,01/08/2023,20:44:33
0_sMoa-egWc,QOKPC4J7EPo,1,01/08/2023,20:47:14
0_sMoa-egWc,qAwKbM6s8xQ,2,01/08/2023,20:47:15
0_sMoa-egWc,aiSWt5rDTLc,3,01/08/2023,20:47:15
0_sMoa-egWc,JxisLRDp6Bk,4,01/08/2023,20:47:15
0_sMoa-egWc,hJzsKWwldOA,5,01/08/2023,20:47:15
aiSWt5rDTLc,UsoOefM8Thg,1,01/08/2023,20:47:37
aiSWt5rDTLc,wFcK3cn4IpQ,2,01/08/2023,20:47:38
aiSWt5rDTLc,qXoEhhPo8hI,3,01/08/2023,20:47:38
aiSWt5rDTLc,DM8qNdYkzr4,4,01/08/2023,20:47:38
aiSWt5rDTLc,8DDv6lnVUZc,5,01/08/2023,20:47:38
8DDv6lnVUZc,QOKPC4J7EPo,1,01/08/2023,20:49:01
8DDv6lnVUZc,e-dKDYNKFR4,2,01/08/2023,20:49:01
8DDv6lnVUZc,e5gDGp3ex4A,3,01/08/2023,20:49:01
8DDv6lnVUZc,OFXrIld18bw,4,01/08/2023,20:49:01
8DDv6lnVUZc,4-YGIw8AdiI,5,01/08/2023,20:49:01
e-dKDYNKFR4,3D9LK_MMzfY,1,01/08/2023,20:51:02
e-dKDYNKFR4,Oa1TpZSE8Q8,2,01/08/2023,20:51:02
e-dKDYNKFR4,bD7zT9Yppus,3,01/08/2023,20:51:02
e-dKDYNKFR4,ajXwL7asUEM,4,01/08/2023,20:51:03
e-dKDYNKFR4,cmM68u90irQ,5,01/08/2023,20:51:03
bD7zT9Yppus,VN32xd-ZAf8,1,01/08/2023,20:52:15
bD7zT9Yppus,3UUKzrMhW4o,2,01/08/2023,20:52:15
bD7zT9Yppus,qXoEhhPo8hI,3,01/08/2023,20:52:15
bD7zT9Yppus,BjQZw_6tD5E,4,01/08/2023,20:52:15
bD7zT9Yppus,8uvvpdWvOQU,5,01/08/2023,20:52:16
8uvvpdWvOQU,NSyzasMuUeA,1,01/08/2023,20:52:25
8uvvpdWvOQU,S5JxryJAmrc,2,01/08/2023,20:52:25
8uvvpdWvOQU,RLklp8yeVp8,3,01/08/2023,20:52:25
8uvvpdWvOQU,R70XMkHRuy0,4,01/08/2023,20:52:26
8uvvpdWvOQU,m6YGrESK-L4,5,01/08/2023,20:52:26
S5JxryJAmrc,wBnJkT53VQs,1,01/08/2023,20:52:38
S5JxryJAmrc,fy8PIvfHpVk,2,01/08/2023,20:52:39
S5JxryJAmrc,C1duFeejBsc,3,01/08/2023,20:52:39
S5JxryJAmrc,aQzGPDnJqmc,4,01/08/2023,20:52:39
S5JxryJAmrc,saRRHGiIRxU,5,01/08/2023,20:52:39
aQzGPDnJqmc,deXXq1Ozjnk,1,01/08/2023,20:54:38
aQzGPDnJqmc,aycd3bVRmcU,2,01/08/2023,20:54:38
aQzGPDnJqmc,e4a2YAk4izE,3,01/08/2023,20:54:38
aQzGPDnJqmc,29gKM1GEs_0,4,01/08/2023,20:54:38
aQzGPDnJqmc,QeIjuTs0ZGA,5,01/08/2023,20:54:38
aycd3bVRmcU,JR9Nzi6ZNoY,1,01/08/2023,20:56:57
aycd3bVRmcU,SxCclaeQQ6E,2,01/08/2023,20:56:57
aycd3bVRmcU,ine7xIlLxgc,3,01/08/2023,20:56:57
aycd3bVRmcU,aiTogmDDWyg,4,01/08/2023,20:56:58
aycd3bVRmcU,BOsm3I8jdlQ,5,01/08/2023,20:56:58
aiTogmDDWyg,zyPRgYcQ0mA,1,01/08/2023,20:59:07
aiTogmDDWyg,2d2vZV87YJM,2,01/08/2023,20:59:07
aiTogmDDWyg,YWx3k2LNHKw,3,01/08/2023,20:59:07
aiTogmDDWyg,nFvBTQ9RjOI,4,01/08/2023,20:59:07
aiTogmDDWyg,MQtqtdlPyD0,5,01/08/2023,20:59:07
YWx3k2LNHKw,AjcldUsifiw,1,01/08/2023,20:59:29
YWx3k2LNHKw,BdtiW2UDfD0,2,01/08/2023,20:59:29
YWx3k2LNHKw,6J0QQ8Fohwg,3,01/08/2023,20:59:29
YWx3k2LNHKw,vL7v638jC64,4,01/08/2023,20:59:30
YWx3k2LNHKw,f04EX5PTTT8,5,01/08/2023,20:59:30
6J0QQ8Fohwg,C3f_ALUf1YU,1,01/08/2023,21:01:30
6J0QQ8Fohwg,czlMz5IhUww,2,01/08/2023,21:01:30
6J0QQ8Fohwg,fgkQndArUXE,3,01/08/2023,21:01:31
6J0QQ8Fohwg,8lvgYmcLbKk,4,01/08/2023,21:01:31
6J0QQ8Fohwg,Hsw7ZotrpLw,5,01/08/2023,21:01:31
czlMz5IhUww,bLzO1zVvglQ,1,01/08/2023,21:04:00
czlMz5IhUww,aZdDXNmD9wk,2,01/08/2023,21:04:01
czlMz5IhUww,n2Ee5haFN3Y,3,01/08/2023,21:04:01
czlMz5IhUww,RLklp8yeVp8,4,01/08/2023,21:04:01
czlMz5IhUww,SMV4tfSzDxw,5,01/08/2023,21:04:01
SMV4tfSzDxw,9iJJVDTL7VA,1,01/08/2023,21:05:43
SMV4tfSzDxw,Ub9sjsL0zHM,2,01/08/2023,21:05:43
SMV4tfSzDxw,-9A3fFYL3b8,3,01/08/2023,21:05:44
SMV4tfSzDxw,2HOdzFls_3E,4,01/08/2023,21:05:44
SMV4tfSzDxw,Zed7nePFwVU,5,01/08/2023,21:05:44
2HOdzFls_3E,E0voepFwfOQ,1,01/08/2023,21:07:45
2HOdzFls_3E,SbRvboX6loo,2,01/08/2023,21:07:46
2HOdzFls_3E,Tuwg86ypMG0,3,01/08/2023,21:07:46
2HOdzFls_3E,Oa1TpZSE8Q8,4,01/08/2023,21:07:46
2HOdzFls_3E,AbORu8ChaIc,5,01/08/2023,21:07:47
Tuwg86ypMG0,uFPyGGwsWdI,1,01/08/2023,21:08:32
Tuwg86ypMG0,MlUSqJKl3vw,2,01/08/2023,21:08:32
Tuwg86ypMG0,0BtfjWphXLI,3,01/08/2023,21:08:32
Tuwg86ypMG0,lk4N7VlzzKE,4,01/08/2023,21:08:33
Tuwg86ypMG0,xyhQyi_KrWE,5,01/08/2023,21:08:33
0BtfjWphXLI,inH_GkW02bk,1,01/08/2023,21:10:07
0BtfjWphXLI,T1uAp69IJnk,2,01/08/2023,21:10:08
0BtfjWphXLI,SsqvHkaKPAs,3,01/08/2023,21:10:08
0BtfjWphXLI,xmR4qCYF3b8,4,01/08/2023,21:10:08
0BtfjWphXLI,oWiCgfXBewI,5,01/08/2023,21:10:09
oWiCgfXBewI,no9glo5336c,1,01/08/2023,21:12:17
oWiCgfXBewI,cqrT1YfWVB4,2,01/08/2023,21:12:17
oWiCgfXBewI,UfXSjMDem_o,3,01/08/2023,21:12:17
oWiCgfXBewI,GJqPxMZHuaA,4,01/08/2023,21:12:17
oWiCgfXBewI,BNJeeG5FA-Y,5,01/08/2023,21:12:18
BNJeeG5FA-Y,no9glo5336c,1,01/08/2023,21:14:04
BNJeeG5FA-Y,i7F-7BggUx0,2,01/08/2023,21:14:04
BNJeeG5FA-Y,AsjvTJMbtwQ,3,01/08/2023,21:14:05
BNJeeG5FA-Y,oUfpibJcSgQ,4,01/08/2023,21:14:05
BNJeeG5FA-Y,8JMPW_-v8fg,5,01/08/2023,21:14:05
8JMPW_-v8fg,Exz-9RNPTCM,1,01/08/2023,21:16:23
8JMPW_-v8fg,3xaEk07qCr8,2,01/08/2023,21:16:23
8JMPW_-v8fg,qr8q936Gk1Q,3,01/08/2023,21:16:24
8JMPW_-v8fg,8pxu6DEPQkw,4,01/08/2023,21:16:24
8JMPW_-v8fg,isZeVW2_U0o,5,01/08/2023,21:16:24
isZeVW2_U0o,1M3oDlJBdtg,1,01/08/2023,21:18:07
isZeVW2_U0o,UyEkMXv9EtU,2,01/08/2023,21:18:07
isZeVW2_U0o,Ucu94QAi4dA,3,01/08/2023,21:18:08
isZeVW2_U0o,rJlwoktOT9c,4,01/08/2023,21:18:08
isZeVW2_U0o,DFl7i_MXBH4,5,01/08/2023,21:18:08
rJlwoktOT9c,kDhQjW292pY,1,01/08/2023,21:20:02
rJlwoktOT9c,OZQSlWJjMtI,2,01/08/2023,21:20:02
rJlwoktOT9c,qtXrs0ZqX6w,3,01/08/2023,21:20:03
rJlwoktOT9c,7vHm5xoGJvk,4,01/08/2023,21:20:03
rJlwoktOT9c,XJosXCjqwes,5,01/08/2023,21:20:03
qtXrs0ZqX6w,3WR7Gt0lNHY,1,01/08/2023,21:22:01
qtXrs0ZqX6w,mfwI-NQfjNU,2,01/08/2023,21:22:01
qtXrs0ZqX6w,ewQ7Rm4GsAI,3,01/08/2023,21:22:01
qtXrs0ZqX6w,nYGMAY9eRHo,4,01/08/2023,21:22:01
qtXrs0ZqX6w,UZy5g0He9-w,5,01/08/2023,21:22:01
ewQ7Rm4GsAI,YU7RGTdpmKg,1,01/08/2023,21:23:36
ewQ7Rm4GsAI,7BF6BUry_C0,2,01/08/2023,21:23:36
ewQ7Rm4GsAI,Qs_sbBxYHCE,3,01/08/2023,21:23:36
ewQ7Rm4GsAI,bYPcXaggXC8,4,01/08/2023,21:23:37
ewQ7Rm4GsAI,LA-MWwGDixE,5,01/08/2023,21:23:37
7BF6BUry_C0,sZuCM_3L5y8,1,01/08/2023,21:25:46
7BF6BUry_C0,x2L3skZ7FEw,2,01/08/2023,21:25:46
7BF6BUry_C0,T1uAp69IJnk,3,01/08/2023,21:25:46
7BF6BUry_C0,tA5giyG8E7g,4,01/08/2023,21:25:46
7BF6BUry_C0,SutQMV_gvtA,5,01/08/2023,21:25:47
T1uAp69IJnk,fSYdTt4xLcI,1,01/08/2023,21:27:56
T1uAp69IJnk,PsAY6U8mSMU,2,01/08/2023,21:27:57
T1uAp69IJnk,Jr4mBRq5bVI,3,01/08/2023,21:27:57
T1uAp69IJnk,J9ZQcJJBmj4,4,01/08/2023,21:27:57
T1uAp69IJnk,nvM8bjjRoKY,5,01/08/2023,21:27:57
J9ZQcJJBmj4,jZag3aSqbpk,1,01/08/2023,21:29:58
J9ZQcJJBmj4,5T1N_wHWt4g,2,01/08/2023,21:29:58
J9ZQcJJBmj4,htkyQi2EIYY,3,01/08/2023,21:29:58
J9ZQcJJBmj4,abKIKVFYY08,4,01/08/2023,21:29:59
J9ZQcJJBmj4,6c1VKR9rEwA,5,01/08/2023,21:29:59
6c1VKR9rEwA,KrxAeHs-Z-c,1,01/08/2023,21:32:07
6c1VKR9rEwA,IZcJyDWwMXs,2,01/08/2023,21:32:07
6c1VKR9rEwA,zcQZzYecaJg,3,01/08/2023,21:32:08
6c1VKR9rEwA,dYCfBV6jrEU,4,01/08/2023,21:32:08
6c1VKR9rEwA,ItgRbl4OGbE,5,01/08/2023,21:32:08
dYCfBV6jrEU,rBFRStrH6QE,1,01/08/2023,21:33:55
dYCfBV6jrEU,h2hwIDQkzBE,2,01/08/2023,21:33:56
dYCfBV6jrEU,Zq-EK5bZASI,3,01/08/2023,21:33:56
dYCfBV6jrEU,cGz03dj5WmM,4,01/08/2023,21:33:56
dYCfBV6jrEU,q_F16JJJ_6E,5,01/08/2023,21:33:56
cGz03dj5WmM,c_wr5P7thKM,1,01/08/2023,21:36:12
cGz03dj5WmM,pS9-iNhyDRA,2,01/08/2023,21:36:12
cGz03dj5WmM,NszX4LLemEQ,3,01/08/2023,21:36:12
cGz03dj5WmM,DfaYKYFYHBk,4,01/08/2023,21:36:12
